c000
2
3
20
26
12
1
174
6
1
1
4
1
3
1
78
55
4
20
1
5
4
13
2
128
326
9
11
7
49
6
4
1
17
3
65
1
1
1
5
113
15
3
3
3
12
2
1
363
2
2
10
23
2
56
15
1
51
15
29
32
4
173
35
1
1
55
39
3
1
1
4
1
25
1
1
1
233
2
9
495
8
2
2
120
1
1
1
2
394
421
3
14
38
3
10
11
2
1
537
9
15
128
42
378
6
1
19
1
4
42
100
354
3
14
2
1459
4
1
5
12
11
5
2
19
4
3
6
33
123
51
1
24
8
1
46
5
4
2
14
20
1
17
13
1
5
9
5
12
9
1
1
6
1
58
17
2
4
1
3
5
31
133
1
8
1
30
13
220
45
377
57
118
3
5
21
41
2
8
10
29
7
54
33
2
3
2
85
13
286
3
195
45
36
2
7
3
18
19
10
1
17
45
5
41
3
21
1
1
92
2
8
1
13
17
9
110
13
7
10
32
2
4
39
14
34
3
3
4
10
53
7
204
10
11
1
20
7
8
1
4
2
7
1
4
1
1
22
49
6
2
6
23
4
11
82
27
2
6
4
1
15
2
119
87
4
1
2
5
81
45
13
21
15
8
2
39
11
8
3
5
1
4
1
9
3
1
3
12
57
317
20
1
1
10
3
4
2
96
3
58
29
32
1
9
1
2
132
15
1
2
34
2
378
103
4
241
1
2
2
13
2
4
2
3
5
1
9
2
25
3
15
6
120
20
1
8
169
104
8
4
73
2
79
21
66
10
2
5
6
1
1
19
10
11
46
9
52
3
1
116
5
1
6
346
17
1
11
4
28
11
529
195
122
7
6
1
1
86
28
19
1
25
15
5
1
11
830
7
3
1
3
1
6
3
7
12
1
4
6
51
4
103
9
15
5
21
93
39
15
8
5
4
26
11
22
8
16
14
2
5
1
107
6
15
2
42
1
2
2
3
38
1
6
1
3
8
86
2
1
3
1
35
22
1
4
9
4
3
5
3
4
1
74
1
13
1
6
27
1085
2
1
1
2
1
2
1
1
1
4
2
6
130
2
40
10
61
20
1
1
1
5
3
177
5
1
23
11
1
1
1
34
1
5
1
1
3
3
6
1
3
1
190
1
1
92
25
2
19
4
3
91
17
1
11
1
60
3
1
6
18
1
75
376
5
3
37
5
5
5
3
764
3
14
2
5
1
1
1
7
532
3
4
4
135
2
1
5
1
6
4
2
7
10
1
10
2
5
6
45
2
185
17
24
7
1
2
4
34
11
11
18
3
32
8
1
5347
8
27
6
1
89
5
2
10
58
9
2
38
1
51
1
2
1
2
3
2
124
2
699
9
27
80
21
1
7
76
6
43
1
102
1
370
5
2
130
33
1
6
4
6
3
2
2
308
2
2
19
6
25
33
1
1
7
2
9
10
3
2
1
8
107
84
4
6
27
2
7
462
48
177
14
3
4
18
1
1
8
1
26
4
8
2
2
2
3
1
2
109
325
18
86
1
1
1
144
150
7
3
1
5
11
33
99
1
5
1
2
8
16
2
15
3
12
1
212
2
3
45
38
3
4
1
7
1
170
1
1
5
2
4
2
3
1
7
18
3
1
1
1
1
1
2
1
1
2
4
8
1
190
4
50
1
2
55
1
3
2
1
245
3
4
4
552
1
911
3
295
8
1
5
91
2
140
10
566
17
5
3
3
2
4
1
3
2
1
3
3
9
9
15
1
1
2
6
2
1152
1
1
7
3
7
2
9
2
15
15
2
23
2
1
1
1
18
1
10
2
2
2
1
16
17
7
1
8
5
1
2
1
6
4
2
5
13
4
9
1
2
1
1
3
9
1
13
2
10
7
1
1
12
71
15
3
3
1
20
1
1
1
10
1
2
67
1
60
2
1
1
1
1
1
2
2
3
186
1
1
8
2
1
2
1
5
1
3
1
1
2
8
2
66
4
3
8
29
1
1
12
223
3
12
1
7
1
1
1
1
1
2
15
6
4
6
31
62
1
70
36
43
23
16
40
55
14
4
1
1
9
7
1
13
1
7
194
56
3
1
42
2
1
5
2
2
62
4
22
14
2
5
3
1
8
3
2
1
1
44
2
3
2
1
12
3
2
5
4
1
34
18
18
2
23
3
70
3
2
16
3
43
2
10
7
3
1
1
143
37
3
77
3
141
1
2
2
2
1
2
1
3
23
2
1
1
1
3
1
138
1
4
1
2
112
1
82
37
19
7815
108
12
3
3
5
2
4
9
8
2
2
2
1
1
103
1
15
2
1
6
27
1
3
5
61
4
6
3
2
7
6
13
274
54
7
2
2
5
1
3
94
75
1
1
2
2
15
4
2
13
1
137
8
1
6
38
5
1
1
6
13
1
5
1
1
1
1
15
21
2
1
14
10
2
7
8
1
1
7
2
22
1
2
15
7
3
1
7
2
37
1
70
8
4
1
1
33
1
1
1
4
1
5
5
34
17
1
1
1
2
1
2
3
1
39
1
3
1
12
33
13
1
117
59
139
4
595
5
119
77
32
11
11
89
74
5
2
6
8
1
8
4
3
5
40
1
46
616
111
194
183
8
2
18
1
12
4
2
206
89
5
1
1
21
2
3
1
