c000
6
1
2
2
3
22
6
47
123
8
1
19
3
8
6
1
60
7
1
1
2
5
10
5
1
1
1
1
35
3
1
1
4
4
5
12
32
14
1
10
2
14
11
258
2
59
10
2
19
1
2
20
135
16
58
18
1
1
1
39
34
9
7
77
5
5
26
371
39
24
24
89
4
38
146
2
3
9
4
126
27
2
2
2
15
9
13
277
590
1
7
21
10
148
2
98
6
2
2
2
1
4
12
6
4
2
54
4
3
2
39
37
192
3
3
1
7
1
73
2
4
1
24
4
1
1
6
7
116
2
3
107
17
18
3
13
8
32
2
5
31
4
2
4
6
15
46
22
255
8
2
20
1
1
3
2
3
2
28
58
82
1
393
21
3
1
2
2
6
9
10
4
4
69
14
8
18
1
2
11
2
8
1
34
1
1
2
1
3
30
1
7
7
1
144
1
1
3
10
1
43
2
1
5
1
2
8
3
4
11
110
17
1
844
1
137
1
1
202
1098
3
8
24
6
1
2
1
17
12
2
4
12
33
26
1
14
30
72
629
2
23
9
28
6
3
4
1
6
4
6
21
8
2
2
1
48
3
37
16
2
63
2
30
31
18
65
49
179
54
3
20
607
16
83
18
93
12
25
65
3
42
7
15
5
317
17
104
3
75
33
1776
5
1
3
2
146
240
21
17
65
31
16
33
85
4
1
9
10
27
1
2
1
19
2
1
1
2
3
30
5
279
140
33
38
3
1
43
219
67
7
38
406
30
279
5
1
3
2
10
8
5
21
4
1
3038
10
5
17
7
40
1
142
5
55
109
49
1
1
4
107
323
6
1
1
21
2
1
1
1
2
62
1
38
1
1
1
7
368
118
128
60
20
77
138
157
1
8
2
45
2
2
1
3804
17
844
1186
11
4
14
29
3
109
2
8
85
2
75
360
1
1
9
632
7
10
35
2
29
18
13
9
202
1
1
1
9
31
4
1
2
13
1
60
9
1
2
104
86
7
4
1
1
1
4
2
7
25
17
94
29
10
97
6
5
13
13
51
1
2
2
73
1
3
154
11
4
1
1
81
22
84
60
47
22
389
30
138
24
7
16
26
1
41
14
11
3
8
2
2
191
285
1
1
1
6
2
15
2
479
10
2
1
16
1
7
3
118
6
4
5417
1
3
4
5
1
6
1
1
9
31
39
122
1
145
7
8
14
53
18
9
5
31
32
69
76
292
11
4
15
7
41
126
34
1
1
7
1
2
1
2
1
20
17
7
2
5
3
120
298
1
2
19
17
17
6
3
3
3
2
2
1
6
1
1
70
11
2
65
9
18
4
1
15
41
42
7
9
4
1
283
12
3
9
9
17
8
4
43
32
12
1
4
38
3
28
1
3
201
12
3
12
4
27
572
77
1628
397
7
4
15
55
83
13
9
15
37
1
22
19
5
36
36
8
47
274
1
13
1
116
13
25
32
16
6
3
4
7
1
1
33
2
16
12
3
10
12
1
52
30
26
184
104
31
19
13
4
119
1
14
12
229
37
2
13
25
137
3
1
4
1
2
8
7
1
1
1
3
1
43
26
3
9
1
15
69
1
2
4
11
43
3
5
5
12
1
1
3
4
1
8
25
6
